image_id,filepath,lat,lon,country,region,city,source,capture_date,quality_score
warsaw_52.228027_21.074953_h90,data/images/warsaw/52.228027_21.074953_h90.jpg,52.228027,21.074953,PL,,warsaw,streetview,,1.0
budapest_47.503119_19.062658_h270,data/images/budapest/47.503119_19.062658_h270.jpg,47.503119,19.062658,HU,,budapest,streetview,,1.0
prague_50.087431_14.425523_h90,data/images/prague/50.087431_14.425523_h90.jpg,50.087431,14.425523,CZ,,prague,streetview,,1.0
budapest_47.462156_19.045078_h90,data/images/budapest/47.462156_19.045078_h90.jpg,47.462156,19.045078,HU,,budapest,streetview,,1.0
prague_50.106834_14.400338_h0,data/images/prague/50.106834_14.400338_h0.jpg,50.106834,14.400338,CZ,,prague,streetview,,1.0
kyiv_50.464168_30.438825_h0,data/images/kyiv/50.464168_30.438825_h0.jpg,50.464168,30.438825,UA,,kyiv,streetview,,1.0
budapest_47.520367_19.025962_h270,data/images/budapest/47.520367_19.025962_h270.jpg,47.520367,19.025962,HU,,budapest,streetview,,1.0
kyiv_50.432907_30.533463_h270,data/images/kyiv/50.432907_30.533463_h270.jpg,50.432907,30.533463,UA,,kyiv,streetview,,1.0
kyiv_50.245339_30.731209_h90,data/images/kyiv/50.245339_30.731209_h90.jpg,50.245339,30.731209,UA,,kyiv,streetview,,1.0
kyiv_50.38871_30.624488_h90,data/images/kyiv/50.38871_30.624488_h90.jpg,50.38871,30.624488,UA,,kyiv,streetview,,1.0
kyiv_50.329421_30.639205_h270,data/images/kyiv/50.329421_30.639205_h270.jpg,50.329421,30.639205,UA,,kyiv,streetview,,1.0
budapest_47.518211_19.025962_h90,data/images/budapest/47.518211_19.025962_h90.jpg,47.518211,19.025962,HU,,budapest,streetview,,1.0
kyiv_50.460934_30.65217_h0,data/images/kyiv/50.460934_30.65217_h0.jpg,50.460934,30.65217,UA,,kyiv,streetview,,1.0
prague_50.05617_14.396938_h0,data/images/prague/50.05617_14.396938_h0.jpg,50.05617,14.396938,CZ,,prague,streetview,,1.0
kyiv_50.329421_30.450078_h0,data/images/kyiv/50.329421_30.450078_h0.jpg,50.329421,30.450078,UA,,kyiv,streetview,,1.0
warsaw_52.242041_21.073232_h180,data/images/warsaw/52.242041_21.073232_h180.jpg,52.242041,21.073232,PL,,warsaw,streetview,,1.0
budapest_47.506353_19.081811_h180,data/images/budapest/47.506353_19.081811_h180.jpg,47.506353,19.081811,HU,,budapest,streetview,,1.0
budapest_47.533302_19.088234_h270,data/images/budapest/47.533302_19.088234_h270.jpg,47.533302,19.088234,HU,,budapest,streetview,,1.0
budapest_47.526834_19.022771_h270,data/images/budapest/47.526834_19.022771_h270.jpg,47.526834,19.022771,HU,,budapest,streetview,,1.0
kyiv_50.46309_30.455755_h270,data/images/kyiv/50.46309_30.455755_h270.jpg,50.46309,30.455755,UA,,kyiv,streetview,,1.0
prague_50.061559_14.383509_h180,data/images/prague/50.061559_14.383509_h180.jpg,50.061559,14.383509,CZ,,prague,streetview,,1.0
warsaw_52.262522_21.043347_h270,data/images/warsaw/52.262522_21.043347_h270.jpg,52.262522,21.043347,PL,,warsaw,streetview,,1.0
kyiv_50.469558_30.333843_h270,data/images/kyiv/50.469558_30.333843_h270.jpg,50.469558,30.333843,UA,,kyiv,streetview,,1.0
kyiv_50.414581_30.594249_h270,data/images/kyiv/50.414581_30.594249_h270.jpg,50.414581,30.594249,UA,,kyiv,streetview,,1.0
budapest_47.535458_19.072271_h0,data/images/budapest/47.535458_19.072271_h0.jpg,47.535458,19.072271,HU,,budapest,streetview,,1.0
prague_50.055092_14.462416_h270,data/images/prague/50.055092_14.462416_h270.jpg,50.055092,14.462416,CZ,,prague,streetview,,1.0
prague_50.1036_14.460839_h90,data/images/prague/50.1036_14.460839_h90.jpg,50.1036,14.460839,CZ,,prague,streetview,,1.0
warsaw_52.239885_21.025696_h180,data/images/warsaw/52.239885_21.025696_h180.jpg,52.239885,21.025696,PL,,warsaw,streetview,,1.0
prague_50.101444_14.402014_h0,data/images/prague/50.101444_14.402014_h0.jpg,50.101444,14.402014,CZ,,prague,streetview,,1.0
kyiv_50.569809_30.675188_h90,data/images/kyiv/50.569809_30.675188_h90.jpg,50.569809,30.675188,UA,,kyiv,streetview,,1.0
warsaw_52.261444_20.958806_h270,data/images/warsaw/52.261444_20.958806_h270.jpg,52.261444,20.958806,PL,,warsaw,streetview,,1.0
budapest_47.52899_19.075456_h0,data/images/budapest/47.52899_19.075456_h0.jpg,47.52899,19.075456,HU,,budapest,streetview,,1.0
warsaw_52.2636_21.029259_h270,data/images/warsaw/52.2636_21.029259_h270.jpg,52.2636,21.029259,PL,,warsaw,streetview,,1.0
prague_50.076651_14.47254_h90,data/images/prague/50.076651_14.47254_h90.jpg,50.076651,14.47254,CZ,,prague,streetview,,1.0
prague_50.102522_14.433947_h270,data/images/prague/50.102522_14.433947_h270.jpg,50.102522,14.433947,CZ,,prague,streetview,,1.0
kyiv_50.464168_30.609862_h0,data/images/kyiv/50.464168_30.609862_h0.jpg,50.464168,30.609862,UA,,kyiv,streetview,,1.0
kyiv_50.485727_30.482966_h0,data/images/kyiv/50.485727_30.482966_h0.jpg,50.485727,30.482966,UA,,kyiv,streetview,,1.0
prague_50.060481_14.375112_h0,data/images/prague/50.060481_14.375112_h0.jpg,50.060481,14.375112,CZ,,prague,streetview,,1.0
warsaw_52.287316_21.043399_h180,data/images/warsaw/52.287316_21.043399_h180.jpg,52.287316,21.043399,PL,,warsaw,streetview,,1.0
prague_50.082041_14.373439_h0,data/images/prague/50.082041_14.373439_h0.jpg,50.082041,14.373439,CZ,,prague,streetview,,1.0
budapest_47.464312_19.019567_h180,data/images/budapest/47.464312_19.019567_h180.jpg,47.464312,19.019567,HU,,budapest,streetview,,1.0
kyiv_50.400567_30.555247_h0,data/images/kyiv/50.400567_30.555247_h0.jpg,50.400567,30.555247,UA,,kyiv,streetview,,1.0
budapest_47.519289_19.057886_h180,data/images/budapest/47.519289_19.057886_h180.jpg,47.519289,19.057886,HU,,budapest,streetview,,1.0
kyiv_50.445842_30.459061_h90,data/images/kyiv/50.445842_30.459061_h90.jpg,50.445842,30.459061,UA,,kyiv,streetview,,1.0
kyiv_50.344513_30.392714_h270,data/images/kyiv/50.344513_30.392714_h270.jpg,50.344513,30.392714,UA,,kyiv,streetview,,1.0
kyiv_50.472792_30.462574_h90,data/images/kyiv/50.472792_30.462574_h90.jpg,50.472792,30.462574,UA,,kyiv,streetview,,1.0
budapest_47.483715_19.038712_h90,data/images/budapest/47.483715_19.038712_h90.jpg,47.483715,19.038712,HU,,budapest,streetview,,1.0
kyiv_50.464168_30.438825_h270,data/images/kyiv/50.464168_30.438825_h270.jpg,50.464168,30.438825,UA,,kyiv,streetview,,1.0
kyiv_50.453388_30.518353_h270,data/images/kyiv/50.453388_30.518353_h270.jpg,50.453388,30.518353,UA,,kyiv,streetview,,1.0
prague_50.092821_14.452415_h180,data/images/prague/50.092821_14.452415_h180.jpg,50.092821,14.452415,CZ,,prague,streetview,,1.0
kyiv_50.492195_30.383027_h0,data/images/kyiv/50.492195_30.383027_h0.jpg,50.492195,30.383027,UA,,kyiv,streetview,,1.0
kyiv_50.312174_30.569851_h90,data/images/kyiv/50.312174_30.569851_h90.jpg,50.312174,30.569851,UA,,kyiv,streetview,,1.0
budapest_47.521444_19.059484_h270,data/images/budapest/47.521444_19.059484_h270.jpg,47.521444,19.059484,HU,,budapest,streetview,,1.0
prague_50.041078_14.432174_h0,data/images/prague/50.041078_14.432174_h0.jpg,50.041078,14.432174,CZ,,prague,streetview,,1.0
budapest_47.53977_19.094631_h90,data/images/budapest/47.53977_19.094631_h90.jpg,47.53977,19.094631,HU,,budapest,streetview,,1.0
prague_50.099289_14.42722_h90,data/images/prague/50.099289_14.42722_h90.jpg,50.099289,14.42722,CZ,,prague,streetview,,1.0
kyiv_50.386554_30.472311_h90,data/images/kyiv/50.386554_30.472311_h90.jpg,50.386554,30.472311,UA,,kyiv,streetview,,1.0
kyiv_50.438296_30.503031_h270,data/images/kyiv/50.438296_30.503031_h270.jpg,50.438296,30.503031,UA,,kyiv,streetview,,1.0
kyiv_50.464168_30.46592_h0,data/images/kyiv/50.464168_30.46592_h0.jpg,50.464168,30.46592,UA,,kyiv,streetview,,1.0
kyiv_50.554718_30.644508_h180,data/images/kyiv/50.554718_30.644508_h180.jpg,50.554718,30.644508,UA,,kyiv,streetview,,1.0
warsaw_52.280848_21.05572_h90,data/images/warsaw/52.280848_21.05572_h90.jpg,52.280848,21.05572,PL,,warsaw,streetview,,1.0
budapest_47.505275_19.09298_h90,data/images/budapest/47.505275_19.09298_h90.jpg,47.505275,19.09298,HU,,budapest,streetview,,1.0
kyiv_50.290614_30.675998_h270,data/images/kyiv/50.290614_30.675998_h270.jpg,50.290614,30.675998,UA,,kyiv,streetview,,1.0
budapest_47.484793_19.048283_h270,data/images/budapest/47.484793_19.048283_h270.jpg,47.484793,19.048283,HU,,budapest,streetview,,1.0
kyiv_50.464168_30.543818_h180,data/images/kyiv/50.464168_30.543818_h180.jpg,50.464168,30.543818,UA,,kyiv,streetview,,1.0
warsaw_52.287316_21.02049_h180,data/images/warsaw/52.287316_21.02049_h180.jpg,52.287316,21.02049,PL,,warsaw,streetview,,1.0
kyiv_50.379008_30.36916_h90,data/images/kyiv/50.379008_30.36916_h90.jpg,50.379008,30.36916,UA,,kyiv,streetview,,1.0
warsaw_52.207546_21.04675_h90,data/images/warsaw/52.207546_21.04675_h90.jpg,52.207546,21.04675,PL,,warsaw,streetview,,1.0
kyiv_50.500819_30.388138_h90,data/images/kyiv/50.500819_30.388138_h90.jpg,50.500819,30.388138,UA,,kyiv,streetview,,1.0
kyiv_50.582745_30.47498_h270,data/images/kyiv/50.582745_30.47498_h270.jpg,50.582745,30.47498,UA,,kyiv,streetview,,1.0
prague_50.074495_14.449021_h0,data/images/prague/50.074495_14.449021_h0.jpg,50.074495,14.449021,CZ,,prague,streetview,,1.0
warsaw_52.236651_20.983445_h270,data/images/warsaw/52.236651_20.983445_h270.jpg,52.236651,20.983445,PL,,warsaw,streetview,,1.0
budapest_47.46539_19.051458_h180,data/images/budapest/47.46539_19.051458_h180.jpg,47.46539,19.051458,HU,,budapest,streetview,,1.0
warsaw_52.288394_21.076885_h270,data/images/warsaw/52.288394_21.076885_h270.jpg,52.288394,21.076885,PL,,warsaw,streetview,,1.0
prague_50.069105_14.449011_h180,data/images/prague/50.069105_14.449011_h180.jpg,50.069105,14.449011,CZ,,prague,streetview,,1.0
kyiv_50.456622_30.638587_h270,data/images/kyiv/50.456622_30.638587_h270.jpg,50.456622,30.638587,UA,,kyiv,streetview,,1.0
budapest_47.461078_19.053049_h90,data/images/budapest/47.461078_19.053049_h90.jpg,47.461078,19.053049,HU,,budapest,streetview,,1.0
kyiv_50.46848_30.652236_h0,data/images/kyiv/50.46848_30.652236_h0.jpg,50.46848,30.652236,UA,,kyiv,streetview,,1.0
kyiv_50.454466_30.342278_h0,data/images/kyiv/50.454466_30.342278_h0.jpg,50.454466,30.342278,UA,,kyiv,streetview,,1.0
warsaw_52.234495_20.992244_h270,data/images/warsaw/52.234495_20.992244_h270.jpg,52.234495,20.992244,PL,,warsaw,streetview,,1.0
budapest_47.511743_19.030747_h90,data/images/budapest/47.511743_19.030747_h90.jpg,47.511743,19.030747,HU,,budapest,streetview,,1.0
warsaw_52.258211_20.974655_h0,data/images/warsaw/52.258211_20.974655_h0.jpg,52.258211,20.974655,PL,,warsaw,streetview,,1.0
warsaw_52.248509_20.995778_h270,data/images/warsaw/52.248509_20.995778_h270.jpg,52.248509,20.995778,PL,,warsaw,streetview,,1.0
budapest_47.507431_19.035533_h270,data/images/budapest/47.507431_19.035533_h270.jpg,47.507431,19.035533,HU,,budapest,streetview,,1.0
kyiv_50.545016_30.605408_h90,data/images/kyiv/50.545016_30.605408_h90.jpg,50.545016,30.605408,UA,,kyiv,streetview,,1.0
kyiv_50.585979_30.488578_h270,data/images/kyiv/50.585979_30.488578_h270.jpg,50.585979,30.488578,UA,,kyiv,streetview,,1.0
kyiv_50.490039_30.489765_h270,data/images/kyiv/50.490039_30.489765_h270.jpg,50.490039,30.489765,UA,,kyiv,streetview,,1.0
prague_50.04539_14.465753_h0,data/images/prague/50.04539_14.465753_h0.jpg,50.04539,14.465753,CZ,,prague,streetview,,1.0
kyiv_50.443686_30.313479_h270,data/images/kyiv/50.443686_30.313479_h270.jpg,50.443686,30.313479,UA,,kyiv,streetview,,1.0
kyiv_50.381164_30.431713_h0,data/images/kyiv/50.381164_30.431713_h0.jpg,50.381164,30.431713,UA,,kyiv,streetview,,1.0
kyiv_50.415659_30.628091_h270,data/images/kyiv/50.415659_30.628091_h270.jpg,50.415659,30.628091,UA,,kyiv,streetview,,1.0
warsaw_52.259289_21.038057_h180,data/images/warsaw/52.259289_21.038057_h180.jpg,52.259289,21.038057,PL,,warsaw,streetview,,1.0
budapest_47.482637_19.037116_h270,data/images/budapest/47.482637_19.037116_h270.jpg,47.482637,19.037116,HU,,budapest,streetview,,1.0
warsaw_52.215092_20.958797_h270,data/images/warsaw/52.215092_20.958797_h270.jpg,52.215092,20.958797,PL,,warsaw,streetview,,1.0
warsaw_52.208624_21.044993_h270,data/images/warsaw/52.208624_21.044993_h270.jpg,52.208624,21.044993,PL,,warsaw,streetview,,1.0
kyiv_50.440452_30.526739_h0,data/images/kyiv/50.440452_30.526739_h0.jpg,50.440452,30.526739,UA,,kyiv,streetview,,1.0
kyiv_50.246417_30.373855_h180,data/images/kyiv/50.246417_30.373855_h180.jpg,50.246417,30.373855,UA,,kyiv,streetview,,1.0
warsaw_52.2_20.967588_h0,data/images/warsaw/52.2_20.967588_h0.jpg,52.2,20.967588,PL,,warsaw,streetview,,1.0
budapest_47.52899_19.025965_h180,data/images/budapest/47.52899_19.025965_h180.jpg,47.52899,19.025965,HU,,budapest,streetview,,1.0
prague_50.058326_14.475856_h0,data/images/prague/50.058326_14.475856_h0.jpg,50.058326,14.475856,CZ,,prague,streetview,,1.0
prague_50.094977_14.449059_h90,data/images/prague/50.094977_14.449059_h90.jpg,50.094977,14.449059,CZ,,prague,streetview,,1.0
kyiv_50.442608_30.62662_h270,data/images/kyiv/50.442608_30.62662_h270.jpg,50.442608,30.62662,UA,,kyiv,streetview,,1.0
warsaw_52.28516_21.078638_h180,data/images/warsaw/52.28516_21.078638_h180.jpg,52.28516,21.078638,PL,,warsaw,streetview,,1.0
prague_50.1036_14.383529_h90,data/images/prague/50.1036_14.383529_h90.jpg,50.1036,14.383529,CZ,,prague,streetview,,1.0
kyiv_50.494351_30.450814_h180,data/images/kyiv/50.494351_30.450814_h180.jpg,50.494351,30.450814,UA,,kyiv,streetview,,1.0
warsaw_52.262522_21.059199_h270,data/images/warsaw/52.262522_21.059199_h270.jpg,52.262522,21.059199,PL,,warsaw,streetview,,1.0
kyiv_50.432907_30.39977_h180,data/images/kyiv/50.432907_30.39977_h180.jpg,50.432907,30.39977,UA,,kyiv,streetview,,1.0
prague_50.086353_14.425522_h180,data/images/prague/50.086353_14.425522_h180.jpg,50.086353,14.425522,CZ,,prague,streetview,,1.0
warsaw_52.287316_20.974672_h180,data/images/warsaw/52.287316_20.974672_h180.jpg,52.287316,20.974672,PL,,warsaw,streetview,,1.0
kyiv_50.216234_30.343446_h0,data/images/kyiv/50.216234_30.343446_h0.jpg,50.216234,30.343446,UA,,kyiv,streetview,,1.0
kyiv_50.579511_30.563237_h180,data/images/kyiv/50.579511_30.563237_h180.jpg,50.579511,30.563237,UA,,kyiv,streetview,,1.0
kyiv_50.445842_30.521694_h0,data/images/kyiv/50.445842_30.521694_h0.jpg,50.445842,30.521694,UA,,kyiv,streetview,,1.0
budapest_47.468624_19.097706_h270,data/images/budapest/47.468624_19.097706_h270.jpg,47.468624,19.097706,HU,,budapest,streetview,,1.0
kyiv_50.46848_30.520136_h270,data/images/kyiv/50.46848_30.520136_h270.jpg,50.46848,30.520136,UA,,kyiv,streetview,,1.0
kyiv_50.418893_30.645036_h180,data/images/kyiv/50.418893_30.645036_h180.jpg,50.418893,30.645036,UA,,kyiv,streetview,,1.0
budapest_47.468624_19.051461_h270,data/images/budapest/47.468624_19.051461_h270.jpg,47.468624,19.051461,HU,,budapest,streetview,,1.0
warsaw_52.230183_21.00104_h0,data/images/warsaw/52.230183_21.00104_h0.jpg,52.230183,21.00104,PL,,warsaw,streetview,,1.0
kyiv_50.231326_30.367071_h90,data/images/kyiv/50.231326_30.367071_h90.jpg,50.231326,30.367071,UA,,kyiv,streetview,,1.0
kyiv_50.515911_30.517027_h270,data/images/kyiv/50.515911_30.517027_h270.jpg,50.515911,30.517027,UA,,kyiv,streetview,,1.0
kyiv_50.375774_30.379293_h270,data/images/kyiv/50.375774_30.379293_h270.jpg,50.375774,30.379293,UA,,kyiv,streetview,,1.0
budapest_47.524678_19.078643_h0,data/images/budapest/47.524678_19.078643_h0.jpg,47.524678,19.078643,HU,,budapest,streetview,,1.0
prague_50.083119_14.376799_h90,data/images/prague/50.083119_14.376799_h90.jpg,50.083119,14.376799,CZ,,prague,streetview,,1.0
kyiv_50.418893_30.529992_h0,data/images/kyiv/50.418893_30.529992_h0.jpg,50.418893,30.529992,UA,,kyiv,streetview,,1.0
warsaw_52.258211_21.036294_h90,data/images/warsaw/52.258211_21.036294_h90.jpg,52.258211,21.036294,PL,,warsaw,streetview,,1.0
prague_50.101444_14.366722_h270,data/images/prague/50.101444_14.366722_h270.jpg,50.101444,14.366722,CZ,,prague,streetview,,1.0
kyiv_50.442608_30.288087_h90,data/images/kyiv/50.442608_30.288087_h90.jpg,50.442608,30.288087,UA,,kyiv,streetview,,1.0
kyiv_50.437218_30.504718_h0,data/images/kyiv/50.437218_30.504718_h0.jpg,50.437218,30.504718,UA,,kyiv,streetview,,1.0
budapest_47.464312_19.019567_h90,data/images/budapest/47.464312_19.019567_h90.jpg,47.464312,19.019567,HU,,budapest,streetview,,1.0
kyiv_50.415659_30.526589_h180,data/images/kyiv/50.415659_30.526589_h180.jpg,50.415659,30.526589,UA,,kyiv,streetview,,1.0
prague_50.082041_14.407037_h0,data/images/prague/50.082041_14.407037_h0.jpg,50.082041,14.407037,CZ,,prague,streetview,,1.0
budapest_47.517133_19.061076_h270,data/images/budapest/47.517133_19.061076_h270.jpg,47.517133,19.061076,HU,,budapest,streetview,,1.0
kyiv_50.543938_30.603704_h90,data/images/kyiv/50.543938_30.603704_h90.jpg,50.543938,30.603704,UA,,kyiv,streetview,,1.0
prague_50.076651_14.47254_h0,data/images/prague/50.076651_14.47254_h0.jpg,50.076651,14.47254,CZ,,prague,streetview,,1.0
budapest_47.467546_19.059433_h90,data/images/budapest/47.467546_19.059433_h90.jpg,47.467546,19.059433,HU,,budapest,streetview,,1.0
warsaw_52.211858_21.016852_h270,data/images/warsaw/52.211858_21.016852_h270.jpg,52.211858,21.016852,PL,,warsaw,streetview,,1.0
budapest_47.507431_19.062662_h270,data/images/budapest/47.507431_19.062662_h270.jpg,47.507431,19.062662,HU,,budapest,streetview,,1.0
warsaw_52.257133_20.992265_h0,data/images/warsaw/52.257133_20.992265_h0.jpg,52.257133,20.992265,PL,,warsaw,streetview,,1.0
budapest_47.527912_19.08184_h0,data/images/budapest/47.527912_19.08184_h0.jpg,47.527912,19.08184,HU,,budapest,streetview,,1.0
budapest_47.483715_19.072209_h270,data/images/budapest/47.483715_19.072209_h270.jpg,47.483715,19.072209,HU,,budapest,streetview,,1.0
kyiv_50.499741_30.503375_h180,data/images/kyiv/50.499741_30.503375_h180.jpg,50.499741,30.503375,UA,,kyiv,streetview,,1.0
kyiv_50.398411_30.511264_h90,data/images/kyiv/50.398411_30.511264_h90.jpg,50.398411,30.511264,UA,,kyiv,streetview,,1.0
prague_50.042156_14.455675_h90,data/images/prague/50.042156_14.455675_h90.jpg,50.042156,14.455675,CZ,,prague,streetview,,1.0
prague_50.061559_14.403659_h90,data/images/prague/50.061559_14.403659_h90.jpg,50.061559,14.403659,CZ,,prague,streetview,,1.0
warsaw_52.202156_21.030908_h90,data/images/warsaw/52.202156_21.030908_h90.jpg,52.202156,21.030908,PL,,warsaw,streetview,,1.0
prague_50.057248_14.440593_h0,data/images/prague/50.057248_14.440593_h0.jpg,50.057248,14.440593,CZ,,prague,streetview,,1.0
budapest_47.464312_19.046674_h90,data/images/budapest/47.464312_19.046674_h90.jpg,47.464312,19.046674,HU,,budapest,streetview,,1.0
budapest_47.536536_19.086642_h0,data/images/budapest/47.536536_19.086642_h0.jpg,47.536536,19.086642,HU,,budapest,streetview,,1.0
prague_50.070183_14.400308_h0,data/images/prague/50.070183_14.400308_h0.jpg,50.070183,14.400308,CZ,,prague,streetview,,1.0
budapest_47.500963_19.013191_h180,data/images/budapest/47.500963_19.013191_h180.jpg,47.500963,19.013191,HU,,budapest,streetview,,1.0
warsaw_52.221559_20.988712_h270,data/images/warsaw/52.221559_20.988712_h270.jpg,52.221559,20.988712,PL,,warsaw,streetview,,1.0
kyiv_50.462012_30.464216_h0,data/images/kyiv/50.462012_30.464216_h0.jpg,50.462012,30.464216,UA,,kyiv,streetview,,1.0
budapest_47.478326_19.038709_h0,data/images/budapest/47.478326_19.038709_h0.jpg,47.478326,19.038709,HU,,budapest,streetview,,1.0
kyiv_50.456622_30.494668_h270,data/images/kyiv/50.456622_30.494668_h270.jpg,50.456622,30.494668,UA,,kyiv,streetview,,1.0
prague_50.068027_14.433894_h90,data/images/prague/50.068027_14.433894_h90.jpg,50.068027,14.433894,CZ,,prague,streetview,,1.0
kyiv_50.22378_30.75289_h0,data/images/kyiv/50.22378_30.75289_h0.jpg,50.22378,30.75289,UA,,kyiv,streetview,,1.0
kyiv_50.283068_30.689424_h180,data/images/kyiv/50.283068_30.689424_h180.jpg,50.283068,30.689424,UA,,kyiv,streetview,,1.0
prague_50.059404_14.403657_h270,data/images/prague/50.059404_14.403657_h270.jpg,50.059404,14.403657,CZ,,prague,streetview,,1.0
prague_50.105756_14.415464_h180,data/images/prague/50.105756_14.415464_h180.jpg,50.105756,14.415464,CZ,,prague,streetview,,1.0
kyiv_50.510521_30.252561_h180,data/images/kyiv/50.510521_30.252561_h180.jpg,50.510521,30.252561,UA,,kyiv,streetview,,1.0
prague_50.107912_14.449083_h90,data/images/prague/50.107912_14.449083_h90.jpg,50.107912,14.449083,CZ,,prague,streetview,,1.0
kyiv_50.386554_30.472311_h0,data/images/kyiv/50.386554_30.472311_h0.jpg,50.386554,30.472311,UA,,kyiv,streetview,,1.0
budapest_47.510665_19.073837_h270,data/images/budapest/47.510665_19.073837_h270.jpg,47.510665,19.073837,HU,,budapest,streetview,,1.0
budapest_47.484793_19.032332_h90,data/images/budapest/47.484793_19.032332_h90.jpg,47.484793,19.032332,HU,,budapest,streetview,,1.0
kyiv_50.46309_30.459141_h90,data/images/kyiv/50.46309_30.459141_h90.jpg,50.46309,30.459141,UA,,kyiv,streetview,,1.0
prague_50.101444_14.449071_h0,data/images/prague/50.101444_14.449071_h0.jpg,50.101444,14.449071,CZ,,prague,streetview,,1.0
